order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,cost,profit
1121,ORD-10555,PROD-007,1,529.43,0.1,476.49,221.95,254.54
1122,ORD-10555,PROD-005,2,115.77,0.0,231.54,131.34,100.2
1123,ORD-10556,PROD-001,2,864.6,0.0,1729.2,865.52,863.68
1124,ORD-10556,PROD-012,1,63.31,0.0,63.31,35.7,27.61
1125,ORD-10556,PROD-002,4,310.82,0.15,1056.79,714.54,342.25
1126,ORD-10557,PROD-008,3,246.72,0.0,740.16,394.31,345.85
1127,ORD-10558,PROD-009,2,180.32,0.0,360.64,227.05,133.59
1128,ORD-10558,PROD-016,2,23.49,0.05,44.63,22.96,21.67
1129,ORD-10558,PROD-008,2,257.39,0.1,463.3,263.37,199.93
1130,ORD-10559,PROD-013,3,57.67,0.15,147.06,75.58,71.48
1131,ORD-10559,PROD-016,1,21.66,0.05,20.58,14.47,6.11
1132,ORD-10559,PROD-009,1,165.97,0.0,165.97,106.15,59.82
1133,ORD-10560,PROD-012,3,59.86,0.0,179.58,82.58,97.0
1134,ORD-10561,PROD-011,2,94.43,0.1,169.97,84.19,85.78
1135,ORD-10562,PROD-012,1,63.87,0.0,63.87,42.37,21.5
1136,ORD-10563,PROD-010,1,49.52,0.0,49.52,33.49,16.03
1137,ORD-10564,PROD-013,1,60.78,0.0,60.78,32.37,28.41
1138,ORD-10564,PROD-003,4,79.83,0.0,319.32,163.33,155.99
1139,ORD-10565,PROD-006,4,92.38,0.05,351.04,181.24,169.8
1140,ORD-10565,PROD-004,3,38.87,0.15,99.12,49.49,49.63
1141,ORD-10566,PROD-004,4,38.71,0.05,147.1,88.65,58.45
1142,ORD-10566,PROD-007,3,531.49,0.0,1594.47,802.62,791.85
1143,ORD-10566,PROD-012,4,65.67,0.1,236.41,123.03,113.38
1144,ORD-10567,PROD-012,4,70.99,0.0,283.96,196.47,87.49
1145,ORD-10567,PROD-011,4,79.57,0.1,286.45,191.73,94.72
1146,ORD-10567,PROD-014,1,30.88,0.0,30.88,20.45,10.43
1147,ORD-10568,PROD-004,4,42.45,0.0,169.8,96.86,72.94
1148,ORD-10569,PROD-003,3,76.59,0.1,206.79,113.76,93.03
1149,ORD-10569,PROD-009,1,162.29,0.15,137.95,86.62,51.33
1150,ORD-10569,PROD-014,4,31.53,0.0,126.12,76.01,50.11
1151,ORD-10570,PROD-008,2,219.77,0.05,417.56,245.52,172.04
1152,ORD-10570,PROD-011,1,92.94,0.1,83.65,58.73,24.92
1153,ORD-10571,PROD-010,1,49.44,0.0,49.44,27.87,21.57
1154,ORD-10572,PROD-004,4,42.68,0.05,162.18,108.79,53.39
1155,ORD-10572,PROD-014,3,32.49,0.0,97.47,64.51,32.96
1156,ORD-10573,PROD-009,2,174.75,0.0,349.5,176.94,172.56
1157,ORD-10573,PROD-010,4,48.85,0.0,195.4,111.27,84.13
1158,ORD-10573,PROD-012,2,65.16,0.15,110.77,61.47,49.3
1159,ORD-10574,PROD-015,3,19.29,0.15,49.19,29.19,20.0
1160,ORD-10574,PROD-014,2,28.59,0.0,57.18,40.31,16.87
1161,ORD-10575,PROD-013,4,58.0,0.0,232.0,136.07,95.93
1162,ORD-10575,PROD-003,3,68.42,0.0,205.26,143.91,61.35
1163,ORD-10576,PROD-015,1,18.38,0.0,18.38,12.88,5.5
1164,ORD-10576,PROD-010,2,50.14,0.0,100.28,70.74,29.54
1165,ORD-10577,PROD-005,4,102.17,0.15,347.38,248.63,98.75
1166,ORD-10577,PROD-016,2,21.02,0.0,42.04,28.0,14.04
1167,ORD-10578,PROD-004,3,44.28,0.1,119.56,65.04,54.52
1168,ORD-10578,PROD-005,1,112.03,0.1,100.83,51.27,49.56
1169,ORD-10579,PROD-009,3,199.77,0.0,599.31,310.64,288.67
1170,ORD-10580,PROD-001,4,938.69,0.05,3567.02,2458.23,1108.79
1171,ORD-10580,PROD-002,2,264.58,0.1,476.24,252.29,223.95
1172,ORD-10581,PROD-005,1,110.06,0.0,110.06,66.02,44.04
1173,ORD-10582,PROD-002,1,275.29,0.05,261.53,133.82,127.71
1174,ORD-10583,PROD-014,1,27.93,0.1,25.14,15.31,9.83
1175,ORD-10584,PROD-015,4,19.56,0.1,70.42,40.24,30.18
1176,ORD-10584,PROD-002,2,265.67,0.05,504.77,241.38,263.39
1177,ORD-10585,PROD-007,4,535.57,0.15,1820.94,997.15,823.79
1178,ORD-10585,PROD-010,1,44.28,0.0,44.28,30.12,14.16
1179,ORD-10586,PROD-003,3,67.93,0.0,203.79,107.47,96.32
1180,ORD-10586,PROD-008,4,248.5,0.0,994.0,614.32,379.68
1181,ORD-10586,PROD-014,2,29.99,0.0,59.98,42.23,17.75
1182,ORD-10587,PROD-016,3,20.62,0.05,58.77,27.81,30.96
1183,ORD-10587,PROD-006,2,102.41,0.0,204.82,113.69,91.13
1184,ORD-10588,PROD-014,3,28.0,0.1,75.6,36.51,39.09
1185,ORD-10588,PROD-016,1,20.9,0.0,20.9,10.61,10.29
1186,ORD-10588,PROD-010,4,43.61,0.0,174.44,100.38,74.06
1187,ORD-10589,PROD-012,2,60.44,0.0,120.88,58.82,62.06
1188,ORD-10590,PROD-003,4,71.01,0.0,284.04,149.05,134.99
1189,ORD-10590,PROD-006,3,101.46,0.0,304.38,148.96,155.42
1190,ORD-10590,PROD-009,2,174.99,0.1,314.98,157.38,157.6
1191,ORD-10591,PROD-003,4,70.65,0.05,268.47,179.83,88.64
1192,ORD-10591,PROD-008,2,229.56,0.0,459.12,239.23,219.89
1193,ORD-10591,PROD-016,1,21.76,0.05,20.67,13.71,6.96
1194,ORD-10592,PROD-009,3,191.37,0.05,545.4,282.36,263.04
1195,ORD-10592,PROD-004,4,44.26,0.15,150.48,72.81,77.67
1196,ORD-10593,PROD-007,3,536.27,0.0,1608.81,1110.46,498.35
1197,ORD-10593,PROD-011,1,81.58,0.0,81.58,39.43,42.15
1198,ORD-10593,PROD-008,4,263.97,0.0,1055.88,596.07,459.81
1199,ORD-10594,PROD-009,4,170.39,0.0,681.56,405.61,275.95
1200,ORD-10595,PROD-015,4,16.61,0.1,59.8,30.48,29.32
1201,ORD-10595,PROD-008,3,222.77,0.0,668.31,351.09,317.22
1202,ORD-10595,PROD-002,4,253.57,0.05,963.57,649.81,313.76
1203,ORD-10596,PROD-006,3,96.15,0.0,288.45,193.22,95.23
1204,ORD-10597,PROD-001,4,951.15,0.1,3424.14,1826.78,1597.36
1205,ORD-10598,PROD-010,3,41.52,0.0,124.56,86.96,37.6
1206,ORD-10599,PROD-007,2,482.06,0.0,964.12,645.65,318.47
1207,ORD-10600,PROD-005,2,103.79,0.0,207.58,99.49,108.09
1208,ORD-10601,PROD-014,4,33.37,0.05,126.81,59.18,67.63
1209,ORD-10602,PROD-008,1,231.1,0.1,207.99,137.45,70.54
1210,ORD-10602,PROD-012,1,62.49,0.0,62.49,31.68,30.81
1211,ORD-10602,PROD-005,1,116.98,0.0,116.98,82.93,34.05
1212,ORD-10603,PROD-002,1,274.36,0.0,274.36,150.2,124.16
1213,ORD-10603,PROD-015,4,19.9,0.0,79.6,52.35,27.25
1214,ORD-10604,PROD-008,3,226.31,0.05,644.98,348.09,296.89
1215,ORD-10605,PROD-009,1,185.49,0.0,185.49,101.56,83.93
1216,ORD-10605,PROD-006,3,92.91,0.0,278.73,167.06,111.67
1217,ORD-10605,PROD-004,1,39.51,0.1,35.56,16.7,18.86
1218,ORD-10606,PROD-009,1,198.89,0.05,188.95,120.43,68.52
1219,ORD-10606,PROD-014,1,28.75,0.0,28.75,20.27,8.48
1220,ORD-10606,PROD-016,3,24.41,0.0,73.23,46.61,26.62
1221,ORD-10607,PROD-015,3,18.14,0.0,54.42,27.29,27.13
1222,ORD-10607,PROD-002,1,287.38,0.1,258.64,136.56,122.08
1223,ORD-10608,PROD-004,4,41.58,0.05,158.0,100.1,57.9
1224,ORD-10608,PROD-016,1,21.66,0.05,20.58,12.53,8.05
1225,ORD-10608,PROD-008,3,217.07,0.05,618.65,356.11,262.54
1226,ORD-10609,PROD-015,3,19.36,0.0,58.08,34.69,23.39
1227,ORD-10610,PROD-013,1,59.19,0.15,50.31,25.56,24.75
1228,ORD-10610,PROD-014,2,28.65,0.05,54.43,32.94,21.49
1229,ORD-10610,PROD-006,1,85.92,0.0,85.92,60.86,25.06
1230,ORD-10611,PROD-010,4,43.5,0.1,156.6,83.02,73.58
1231,ORD-10612,PROD-009,2,164.83,0.0,329.66,163.96,165.7
1232,ORD-10613,PROD-009,4,191.94,0.0,767.76,404.71,363.05
1233,ORD-10614,PROD-001,1,953.07,0.0,953.07,592.63,360.44
1234,ORD-10615,PROD-015,3,19.5,0.05,55.57,35.0,20.57
1235,ORD-10615,PROD-006,1,87.74,0.0,87.74,56.36,31.38
1236,ORD-10615,PROD-016,1,24.14,0.0,24.14,17.02,7.12
1237,ORD-10616,PROD-012,1,65.95,0.1,59.36,27.35,32.01
1238,ORD-10617,PROD-012,3,60.34,0.0,181.02,103.99,77.03
1239,ORD-10617,PROD-002,2,258.08,0.0,516.16,253.68,262.48
1240,ORD-10617,PROD-005,2,104.65,0.0,209.3,106.74,102.56
1241,ORD-10618,PROD-015,3,19.99,0.0,59.97,41.26,18.71
1242,ORD-10618,PROD-011,3,83.77,0.0,251.31,118.55,132.76
1243,ORD-10618,PROD-009,3,186.89,0.1,504.6,302.13,202.47
1244,ORD-10619,PROD-010,2,43.68,0.05,82.99,50.66,32.33
1245,ORD-10620,PROD-001,1,1013.56,0.0,1013.56,467.12,546.44
1246,ORD-10621,PROD-001,2,886.7,0.0,1773.4,1004.7,768.7
1247,ORD-10621,PROD-006,3,104.34,0.0,313.02,201.61,111.41
1248,ORD-10621,PROD-002,3,264.9,0.15,675.49,315.06,360.43
1249,ORD-10622,PROD-014,2,30.76,0.1,55.37,34.43,20.94
1250,ORD-10622,PROD-002,1,260.59,0.05,247.56,160.72,86.84
1251,ORD-10622,PROD-008,3,219.68,0.1,593.14,391.48,201.66
1252,ORD-10623,PROD-004,2,36.38,0.0,72.76,35.14,37.62
1253,ORD-10623,PROD-012,2,61.09,0.0,122.18,76.54,45.64
1254,ORD-10623,PROD-014,4,32.31,0.05,122.78,84.6,38.18
1255,ORD-10624,PROD-006,4,85.96,0.05,326.65,198.35,128.3
1256,ORD-10624,PROD-011,3,92.65,0.0,277.95,188.55,89.4
1257,ORD-10624,PROD-001,4,917.04,0.0,3668.16,1787.43,1880.73
1258,ORD-10625,PROD-008,4,267.88,0.1,964.37,618.79,345.58
1259,ORD-10626,PROD-012,4,64.85,0.0,259.4,119.55,139.85
1260,ORD-10626,PROD-011,1,91.28,0.05,86.72,59.08,27.64
1261,ORD-10627,PROD-010,3,47.16,0.0,141.48,65.03,76.45
1262,ORD-10627,PROD-006,1,99.31,0.05,94.34,47.72,46.62
1263,ORD-10628,PROD-002,3,259.2,0.05,738.72,528.59,210.13
1264,ORD-10628,PROD-005,3,100.26,0.0,300.78,170.26,130.52
1265,ORD-10629,PROD-013,1,56.92,0.05,54.07,35.05,19.02
1266,ORD-10630,PROD-008,4,225.74,0.0,902.96,488.85,414.11
1267,ORD-10630,PROD-002,3,253.3,0.1,683.91,477.54,206.37
1268,ORD-10631,PROD-008,3,263.21,0.0,789.63,471.37,318.26
1269,ORD-10631,PROD-006,2,88.51,0.0,177.02,110.18,66.84
1270,ORD-10632,PROD-001,2,867.86,0.1,1562.15,1121.8,440.35
1271,ORD-10632,PROD-008,4,233.98,0.0,935.92,650.1,285.82
1272,ORD-10632,PROD-016,3,19.97,0.1,53.92,34.03,19.89
1273,ORD-10633,PROD-014,4,27.09,0.0,108.36,50.91,57.45
1274,ORD-10633,PROD-009,3,198.11,0.05,564.61,270.13,294.48
1275,ORD-10634,PROD-011,2,88.44,0.1,159.19,103.94,55.25
1276,ORD-10635,PROD-002,1,298.64,0.0,298.64,153.03,145.61
1277,ORD-10635,PROD-011,2,92.56,0.0,185.12,91.0,94.12
1278,ORD-10636,PROD-002,4,302.9,0.0,1211.6,716.54,495.06
1279,ORD-10637,PROD-004,2,40.16,0.1,72.29,39.08,33.21
1280,ORD-10637,PROD-007,3,528.05,0.05,1504.94,907.48,597.46
1281,ORD-10637,PROD-013,4,56.34,0.1,202.82,144.3,58.52
1282,ORD-10638,PROD-013,1,53.7,0.0,53.7,29.21,24.49
1283,ORD-10639,PROD-014,2,30.18,0.0,60.36,34.7,25.66
1284,ORD-10639,PROD-002,2,313.01,0.1,563.42,260.48,302.94
1285,ORD-10639,PROD-003,2,70.48,0.05,133.91,63.5,70.41
1286,ORD-10640,PROD-006,2,87.64,0.0,175.28,119.6,55.68
1287,ORD-10640,PROD-016,1,21.12,0.1,19.01,12.93,6.08
1288,ORD-10640,PROD-009,4,169.19,0.15,575.25,348.77,226.48
1289,ORD-10641,PROD-016,1,24.1,0.0,24.1,14.2,9.9
1290,ORD-10641,PROD-010,2,48.75,0.0,97.5,61.07,36.43
1291,ORD-10642,PROD-011,4,76.83,0.0,307.32,169.44,137.88
1292,ORD-10643,PROD-002,2,293.77,0.05,558.16,283.9,274.26
1293,ORD-10643,PROD-003,4,74.81,0.0,299.24,214.37,84.87
1294,ORD-10644,PROD-013,3,51.57,0.0,154.71,77.37,77.34
1295,ORD-10645,PROD-009,2,199.93,0.0,399.86,222.27,177.59
1296,ORD-10645,PROD-015,4,18.8,0.0,75.2,39.98,35.22
1297,ORD-10646,PROD-003,4,75.28,0.0,301.12,140.06,161.06
1298,ORD-10647,PROD-004,3,44.65,0.0,133.95,73.74,60.21
1299,ORD-10647,PROD-009,1,198.25,0.1,178.43,108.23,70.2
1300,ORD-10648,PROD-016,2,20.3,0.0,40.6,21.97,18.63
1301,ORD-10648,PROD-008,4,258.55,0.0,1034.2,497.05,537.15
1302,ORD-10649,PROD-015,2,19.47,0.1,35.05,20.48,14.57
1303,ORD-10649,PROD-011,1,87.17,0.1,78.45,35.67,42.78
1304,ORD-10649,PROD-002,4,276.54,0.15,940.24,551.96,388.28
1305,ORD-10650,PROD-003,2,67.78,0.0,135.56,92.44,43.12
1306,ORD-10650,PROD-006,2,105.75,0.05,200.92,111.28,89.64
1307,ORD-10651,PROD-007,3,529.87,0.0,1589.61,1133.48,456.13
1308,ORD-10651,PROD-016,4,21.77,0.05,82.73,58.79,23.94
1309,ORD-10651,PROD-013,2,56.96,0.1,102.53,61.83,40.7
1310,ORD-10652,PROD-013,4,54.91,0.0,219.64,99.84,119.8
1311,ORD-10653,PROD-007,2,527.38,0.1,949.28,536.8,412.48
1312,ORD-10654,PROD-005,1,118.04,0.0,118.04,84.63,33.41
1313,ORD-10655,PROD-007,3,535.26,0.1,1445.2,761.38,683.82
1314,ORD-10655,PROD-014,2,29.1,0.0,58.2,30.74,27.46
1315,ORD-10655,PROD-004,3,36.38,0.05,103.68,58.26,45.42
1316,ORD-10656,PROD-013,2,58.36,0.05,110.88,60.2,50.68
1317,ORD-10656,PROD-002,1,287.68,0.0,287.68,162.07,125.61
1318,ORD-10656,PROD-011,3,78.1,0.1,210.87,110.77,100.1
1319,ORD-10657,PROD-010,4,42.38,0.05,161.04,73.74,87.3
1320,ORD-10657,PROD-012,2,64.97,0.0,129.94,59.62,70.32
1321,ORD-10657,PROD-011,4,78.65,0.15,267.41,141.34,126.07
1322,ORD-10658,PROD-003,4,82.7,0.0,330.8,194.55,136.25
1323,ORD-10658,PROD-015,1,16.27,0.0,16.27,8.33,7.94
1324,ORD-10659,PROD-014,3,33.28,0.15,84.86,54.79,30.07
1325,ORD-10659,PROD-001,4,1063.64,0.0,4254.56,2421.31,1833.25
1326,ORD-10659,PROD-007,2,515.91,0.0,1031.82,475.02,556.8
1327,ORD-10660,PROD-011,4,87.86,0.0,351.44,205.8,145.64
1328,ORD-10660,PROD-001,3,924.44,0.0,2773.32,1699.4,1073.92
1329,ORD-10660,PROD-010,1,49.29,0.1,44.36,28.69,15.67
1330,ORD-10661,PROD-001,3,969.13,0.1,2616.65,1297.67,1318.98
1331,ORD-10661,PROD-004,3,42.77,0.05,121.89,82.98,38.91
1332,ORD-10662,PROD-013,2,52.54,0.0,105.08,68.47,36.61
1333,ORD-10663,PROD-002,4,312.64,0.0,1250.56,855.61,394.95
1334,ORD-10664,PROD-016,2,22.43,0.0,44.86,23.47,21.39
1335,ORD-10665,PROD-002,1,277.55,0.0,277.55,126.41,151.14
1336,ORD-10665,PROD-013,1,49.61,0.0,49.61,31.56,18.05
1337,ORD-10666,PROD-005,3,110.42,0.05,314.7,153.51,161.19
1338,ORD-10667,PROD-012,1,68.45,0.0,68.45,37.55,30.9
1339,ORD-10667,PROD-013,3,60.79,0.0,182.37,112.32,70.05
1340,ORD-10667,PROD-011,4,83.07,0.0,332.28,174.5,157.78
1341,ORD-10668,PROD-003,2,76.9,0.05,146.11,80.17,65.94
1342,ORD-10668,PROD-001,2,950.51,0.0,1901.02,1159.76,741.26
1343,ORD-10669,PROD-004,4,39.69,0.05,150.82,73.86,76.96
1344,ORD-10669,PROD-015,2,16.48,0.0,32.96,19.01,13.95
1345,ORD-10669,PROD-001,2,900.29,0.1,1620.52,1022.64,597.88
1346,ORD-10670,PROD-011,4,90.38,0.0,361.52,250.31,111.21
1347,ORD-10670,PROD-014,2,27.19,0.1,48.94,23.48,25.46
1348,ORD-10671,PROD-007,2,510.73,0.0,1021.46,624.21,397.25
1349,ORD-10672,PROD-004,2,40.66,0.0,81.32,47.42,33.9
1350,ORD-10672,PROD-015,2,18.08,0.1,32.54,17.96,14.58
1351,ORD-10673,PROD-001,1,964.45,0.0,964.45,464.65,499.8
1352,ORD-10673,PROD-005,1,105.8,0.0,105.8,55.53,50.27
1353,ORD-10673,PROD-013,1,57.65,0.0,57.65,33.89,23.76
1354,ORD-10674,PROD-008,4,249.63,0.0,998.52,566.36,432.16
1355,ORD-10674,PROD-002,3,266.05,0.0,798.15,491.77,306.38
1356,ORD-10674,PROD-007,3,555.36,0.0,1666.08,789.56,876.52
1357,ORD-10675,PROD-003,3,83.53,0.0,250.59,178.38,72.21
1358,ORD-10676,PROD-016,1,23.64,0.15,20.09,13.88,6.21
1359,ORD-10676,PROD-001,3,968.6,0.0,2905.8,2056.57,849.23
1360,ORD-10677,PROD-002,1,291.5,0.1,262.35,173.52,88.83
1361,ORD-10677,PROD-012,3,71.88,0.05,204.86,99.29,105.57
1362,ORD-10678,PROD-001,3,1054.44,0.1,2846.99,1460.45,1386.54
1363,ORD-10679,PROD-015,2,16.55,0.05,31.45,17.56,13.89
1364,ORD-10679,PROD-016,4,23.27,0.15,79.12,43.05,36.07
1365,ORD-10680,PROD-002,1,306.01,0.0,306.01,182.94,123.07
1366,ORD-10680,PROD-008,4,265.17,0.1,954.61,447.02,507.59
1367,ORD-10681,PROD-008,4,257.33,0.05,977.85,453.39,524.46
1368,ORD-10682,PROD-005,1,121.09,0.0,121.09,65.14,55.95
1369,ORD-10682,PROD-016,1,19.96,0.0,19.96,11.51,8.45
1370,ORD-10682,PROD-008,4,233.86,0.0,935.44,428.85,506.59
1371,ORD-10683,PROD-016,2,24.24,0.0,48.48,31.83,16.65
1372,ORD-10683,PROD-006,1,89.97,0.05,85.47,50.3,35.17
1373,ORD-10683,PROD-004,3,43.81,0.0,131.43,63.98,67.45
1374,ORD-10684,PROD-011,1,77.26,0.05,73.4,49.72,23.68
1375,ORD-10684,PROD-015,1,19.87,0.0,19.87,12.66,7.21
1376,ORD-10685,PROD-002,4,301.81,0.1,1086.52,614.34,472.18
1377,ORD-10686,PROD-008,1,239.06,0.1,215.15,107.14,108.01
1378,ORD-10686,PROD-005,2,106.5,0.05,202.35,121.48,80.87
1379,ORD-10687,PROD-005,2,118.15,0.05,224.49,128.02,96.47
1380,ORD-10688,PROD-009,1,190.7,0.0,190.7,88.92,101.78
1381,ORD-10688,PROD-005,4,112.14,0.15,381.28,264.1,117.18
1382,ORD-10688,PROD-013,2,59.93,0.0,119.86,70.58,49.28
1383,ORD-10689,PROD-007,2,570.31,0.0,1140.62,571.68,568.94
1384,ORD-10690,PROD-003,3,77.89,0.05,221.99,150.03,71.96
1385,ORD-10690,PROD-006,4,97.27,0.0,389.08,243.66,145.42
1386,ORD-10690,PROD-002,2,283.33,0.0,566.66,367.6,199.06
1387,ORD-10691,PROD-003,1,72.95,0.0,72.95,50.93,22.02
1388,ORD-10691,PROD-014,3,30.29,0.0,90.87,54.45,36.42
1389,ORD-10691,PROD-005,4,114.02,0.0,456.08,229.1,226.98
1390,ORD-10692,PROD-008,2,228.22,0.05,433.62,287.24,146.38
1391,ORD-10693,PROD-003,1,80.97,0.05,76.92,35.89,41.03
1392,ORD-10693,PROD-005,2,111.95,0.0,223.9,148.97,74.93
1393,ORD-10694,PROD-008,4,247.49,0.0,989.96,525.67,464.29
1394,ORD-10694,PROD-014,2,30.23,0.05,57.44,31.61,25.83
1395,ORD-10694,PROD-011,1,88.54,0.0,88.54,40.38,48.16
1396,ORD-10695,PROD-002,3,307.92,0.0,923.76,470.42,453.34
1397,ORD-10695,PROD-016,1,20.7,0.1,18.63,11.36,7.27
1398,ORD-10696,PROD-012,4,65.4,0.0,261.6,153.0,108.6
1399,ORD-10696,PROD-016,2,24.36,0.0,48.72,24.64,24.08
1400,ORD-10697,PROD-011,2,89.75,0.05,170.53,82.0,88.53
1401,ORD-10698,PROD-014,4,32.17,0.05,122.25,77.49,44.76
1402,ORD-10698,PROD-007,3,580.95,0.05,1655.71,1038.99,616.72
1403,ORD-10698,PROD-006,2,92.87,0.1,167.17,89.17,78.0
1404,ORD-10699,PROD-012,4,68.77,0.0,275.08,170.19,104.89
1405,ORD-10699,PROD-014,2,27.72,0.0,55.44,31.9,23.54
1406,ORD-10699,PROD-001,1,956.77,0.0,956.77,652.98,303.79
1407,ORD-10700,PROD-011,2,80.15,0.0,160.3,73.26,87.04
1408,ORD-10700,PROD-015,1,19.24,0.1,17.32,8.73,8.59
1409,ORD-10701,PROD-014,4,27.21,0.05,103.4,48.08,55.32
1410,ORD-10701,PROD-013,3,54.24,0.0,162.72,101.82,60.9
1411,ORD-10702,PROD-001,2,1014.14,0.1,1825.45,1279.84,545.61
1412,ORD-10703,PROD-005,2,114.05,0.0,228.1,121.04,107.06
1413,ORD-10704,PROD-009,1,171.22,0.0,171.22,113.71,57.51
1414,ORD-10704,PROD-012,4,58.5,0.1,210.6,95.89,114.71
1415,ORD-10705,PROD-005,1,112.9,0.0,112.9,63.16,49.74
1416,ORD-10705,PROD-014,2,32.18,0.1,57.92,31.95,25.97
1417,ORD-10706,PROD-011,4,84.46,0.0,337.84,159.9,177.94
1418,ORD-10707,PROD-001,1,916.15,0.05,870.34,406.69,463.65
1419,ORD-10707,PROD-007,2,570.55,0.0,1141.1,715.89,425.21
1420,ORD-10707,PROD-005,1,112.33,0.0,112.33,61.8,50.53
1421,ORD-10708,PROD-015,3,17.75,0.05,50.59,28.73,21.86
1422,ORD-10708,PROD-016,3,23.62,0.0,70.86,36.79,34.07
1423,ORD-10708,PROD-011,3,91.43,0.0,274.29,138.23,136.06
1424,ORD-10709,PROD-010,2,44.97,0.0,89.94,43.19,46.75
1425,ORD-10709,PROD-007,4,577.87,0.0,2311.48,1234.45,1077.03
1426,ORD-10709,PROD-006,4,87.87,0.0,351.48,215.89,135.59
1427,ORD-10710,PROD-007,2,483.11,0.1,869.6,582.16,287.44
1428,ORD-10711,PROD-002,1,282.52,0.15,240.14,165.89,74.25
1429,ORD-10712,PROD-010,2,42.06,0.1,75.71,38.78,36.93
1430,ORD-10712,PROD-014,3,27.76,0.0,83.28,59.86,23.42
1431,ORD-10713,PROD-005,2,100.15,0.1,180.27,123.63,56.64
1432,ORD-10713,PROD-012,2,67.82,0.0,135.64,77.86,57.78
1433,ORD-10714,PROD-006,1,95.81,0.0,95.81,46.56,49.25
1434,ORD-10714,PROD-002,1,309.53,0.0,309.53,181.1,128.43
1435,ORD-10715,PROD-012,2,62.29,0.0,124.58,62.65,61.93
1436,ORD-10715,PROD-011,4,77.54,0.05,294.65,152.24,142.41
1437,ORD-10716,PROD-008,3,221.59,0.05,631.53,389.84,241.69
1438,ORD-10717,PROD-016,4,24.1,0.0,96.4,53.96,42.44
1439,ORD-10718,PROD-001,4,898.95,0.0,3595.8,1641.89,1953.91
1440,ORD-10719,PROD-010,4,49.59,0.05,188.44,106.47,81.97
1441,ORD-10719,PROD-008,2,230.01,0.05,437.02,239.31,197.71
1442,ORD-10720,PROD-007,4,521.44,0.1,1877.18,934.76,942.42
1443,ORD-10720,PROD-016,4,23.91,0.0,95.64,49.24,46.4
1444,ORD-10720,PROD-008,1,249.99,0.0,249.99,134.86,115.13
1445,ORD-10721,PROD-016,1,23.27,0.05,22.11,15.35,6.76
1446,ORD-10721,PROD-001,1,1055.65,0.0,1055.65,681.79,373.86
1447,ORD-10721,PROD-012,1,72.44,0.0,72.44,41.84,30.6
1448,ORD-10722,PROD-002,1,300.79,0.15,255.67,181.89,73.78
1449,ORD-10722,PROD-016,3,20.31,0.0,60.93,36.82,24.11
1450,ORD-10722,PROD-008,2,258.72,0.0,517.44,331.02,186.42
1451,ORD-10723,PROD-012,2,62.93,0.0,125.86,61.73,64.13
1452,ORD-10723,PROD-014,1,27.23,0.1,24.51,13.41,11.1
1453,ORD-10724,PROD-015,4,19.53,0.1,70.31,38.36,31.95
1454,ORD-10724,PROD-005,1,122.9,0.0,122.9,82.53,40.37
1455,ORD-10724,PROD-013,4,51.05,0.0,204.2,107.41,96.79
1456,ORD-10725,PROD-015,4,17.59,0.05,66.84,41.67,25.17
1457,ORD-10726,PROD-003,2,78.15,0.15,132.86,69.88,62.98
1458,ORD-10727,PROD-001,1,864.36,0.0,864.36,393.0,471.36
1459,ORD-10727,PROD-002,1,292.88,0.0,292.88,198.92,93.96
1460,ORD-10727,PROD-015,2,16.38,0.0,32.76,18.26,14.5
1461,ORD-10728,PROD-002,2,307.82,0.0,615.64,394.38,221.26
1462,ORD-10728,PROD-016,4,24.1,0.0,96.4,67.03,29.37
1463,ORD-10728,PROD-012,2,60.77,0.05,115.46,61.02,54.44
1464,ORD-10729,PROD-004,4,39.91,0.0,159.64,77.58,82.06
1465,ORD-10730,PROD-004,4,37.34,0.0,149.36,69.48,79.88
1466,ORD-10730,PROD-007,1,496.91,0.0,496.91,296.33,200.58
1467,ORD-10731,PROD-003,2,81.09,0.05,154.07,98.83,55.24
1468,ORD-10731,PROD-007,4,519.56,0.05,1974.33,972.38,1001.95
1469,ORD-10731,PROD-004,2,40.07,0.0,80.14,53.19,26.95
1470,ORD-10732,PROD-006,3,98.62,0.15,251.48,149.65,101.83
1471,ORD-10733,PROD-005,1,105.38,0.0,105.38,58.78,46.6
1472,ORD-10734,PROD-002,4,274.15,0.0,1096.6,646.56,450.04
1473,ORD-10735,PROD-009,4,190.29,0.05,723.1,346.64,376.46
1474,ORD-10735,PROD-005,2,114.46,0.1,206.03,146.22,59.81
1475,ORD-10736,PROD-002,3,288.85,0.0,866.55,484.08,382.47
1476,ORD-10736,PROD-007,1,494.99,0.0,494.99,355.89,139.1
1477,ORD-10737,PROD-016,2,21.61,0.05,41.06,19.18,21.88
1478,ORD-10738,PROD-001,2,987.71,0.0,1975.42,1311.11,664.31
1479,ORD-10739,PROD-011,4,91.78,0.05,348.76,229.49,119.27
1480,ORD-10740,PROD-005,1,114.35,0.05,108.63,57.49,51.14
1481,ORD-10741,PROD-015,3,18.16,0.0,54.48,38.5,15.98
1482,ORD-10741,PROD-002,2,308.1,0.15,523.77,345.05,178.72
1483,ORD-10741,PROD-013,2,54.02,0.1,97.24,55.49,41.75
1484,ORD-10742,PROD-016,4,24.1,0.1,86.76,47.7,39.06
1485,ORD-10742,PROD-007,4,468.16,0.05,1779.01,1161.63,617.38
